,Alto35,Bass35,HarmonicRhythm7,LocalKey38,PitchClassSet121,RomanNumeral31,Soprano35,Tenor35,TonicizedKey38,offset,measure
56,E-,A-,0,c,"(0, 3, 8)",VI,A-,C,c,7.0,2.0
57,E-,A-,1,c,"(0, 3, 8)",VI,A-,C,c,7.125,2.0
58,E-,A-,2,c,"(0, 3, 8)",VI,A-,C,c,7.25,2.0
59,E-,A-,2,c,"(0, 3, 8)",VI,A-,C,c,7.375,2.0
60,E-,A-,3,c,"(0, 3, 8)",VI,A-,C,c,7.5,2.0
61,E-,A-,3,c,"(0, 3, 8)",VI,A-,C,c,7.625,2.0
62,E-,A-,3,c,"(0, 3, 8)",VI,A-,C,c,7.75,2.0
63,E-,A-,3,c,"(0, 3, 8)",VI,A-,C,c,7.875,2.0
64,D,G,0,c,"(2, 5, 7, 11)",V7,F,B,c,8.0,3.0
65,D,G,1,c,"(2, 5, 7, 11)",V7,F,B,c,8.125,3.0
66,D,G,2,c,"(2, 5, 7, 11)",V7,F,B,c,8.25,3.0
67,D,G,2,c,"(2, 5, 7, 11)",V7,F,B,c,8.375,3.0
68,D,G,3,c,"(2, 5, 7, 11)",V7,F,B,c,8.5,3.0
69,D,G,3,c,"(2, 5, 7, 11)",V7,F,B,c,8.625,3.0
70,D,G,3,c,"(2, 5, 7, 11)",V7,F,B,c,8.75,3.0
71,D,G,3,c,"(2, 5, 7, 11)",V7,F,B,c,8.875,3.0
72,G,C,0,c,"(0, 4, 7, 10)",V7,B-,E,f,9.0,3.0
73,G,C,1,c,"(0, 4, 7, 10)",V7,B-,E,f,9.125,3.0
74,G,C,2,c,"(0, 4, 7, 10)",V7,B-,E,f,9.25,3.0
75,G,C,2,c,"(0, 4, 7, 10)",V7,B-,E,f,9.375,3.0
76,G,C,3,c,"(0, 4, 7, 10)",V7,B-,E,f,9.5,3.0
77,G,C,3,c,"(0, 4, 7, 10)",V7,B-,E,f,9.625,3.0
78,G,C,3,c,"(0, 4, 7, 10)",V7,B-,E,f,9.75,3.0
79,G,C,3,c,"(0, 4, 7, 10)",V7,B-,E,f,9.875,3.0
80,C,F,0,c,"(0, 5, 8)",iv,F,A-,c,10.0,3.0
81,C,F,1,c,"(0, 5, 8)",iv,F,A-,c,10.125,3.0
82,C,F,2,c,"(0, 5, 8)",iv,F,A-,c,10.25,3.0
83,C,F,2,c,"(0, 5, 8)",iv,F,A-,c,10.375,3.0
84,C,F,3,c,"(0, 5, 8)",iv,F,A-,c,10.5,3.0
85,C,F,3,c,"(0, 5, 8)",iv,F,A-,c,10.625,3.0
86,C,F,3,c,"(0, 5, 8)",iv,F,A-,c,10.75,3.0
87,C,F,3,c,"(0, 5, 8)",iv,F,A-,c,10.875,3.0
88,G,C,0,c,"(0, 3, 7)",i,C,E-,c,11.0,3.0
89,G,C,1,c,"(0, 3, 7)",i,C,E-,c,11.125,3.0
90,G,C,2,c,"(0, 3, 7)",i,C,E-,c,11.25,3.0
91,G,C,2,c,"(0, 3, 7)",i,C,E-,c,11.375,3.0
92,G,C,3,c,"(0, 3, 7)",i,C,E-,c,11.5,3.0
93,G,C,3,c,"(0, 3, 7)",i,C,E-,c,11.625,3.0
94,G,C,3,c,"(0, 3, 7)",i,C,E-,c,11.75,3.0
95,G,C,3,c,"(0, 3, 7)",i,C,E-,c,11.875,3.0
96,A,D,0,c,"(0, 2, 6, 9)",V7,C,F#,G,12.0,4.0
97,A,D,1,c,"(0, 2, 6, 9)",V7,C,F#,G,12.125,4.0
98,A,D,2,c,"(0, 2, 6, 9)",V7,C,F#,G,12.25,4.0
99,A,D,2,c,"(0, 2, 6, 9)",V7,C,F#,G,12.375,4.0
100,A,D,3,c,"(0, 2, 6, 9)",V7,C,F#,G,12.5,4.0
101,A,D,3,c,"(0, 2, 6, 9)",V7,C,F#,G,12.625,4.0
102,A,D,3,c,"(0, 2, 6, 9)",V7,C,F#,G,12.75,4.0
103,A,D,3,c,"(0, 2, 6, 9)",V7,C,F#,G,12.875,4.0
104,D,G,0,c,"(2, 7, 11)",V,G,B,G,13.0,4.0
105,D,G,1,c,"(2, 7, 11)",V,G,B,G,13.125,4.0
106,D,G,2,c,"(2, 7, 11)",V,G,B,G,13.25,4.0
107,D,G,2,c,"(2, 7, 11)",V,G,B,G,13.375,4.0
108,D,G,3,c,"(2, 7, 11)",V,G,B,G,13.5,4.0
109,D,G,3,c,"(2, 7, 11)",V,G,B,G,13.625,4.0
110,D,G,3,c,"(2, 7, 11)",V,G,B,G,13.75,4.0
111,D,G,3,c,"(2, 7, 11)",V,G,B,G,13.875,4.0
112,A,D,0,c,"(0, 2, 6, 9)",V7,C,F#,G,14.0,4.0
113,A,D,1,c,"(0, 2, 6, 9)",V7,C,F#,G,14.125,4.0
114,A,D,2,c,"(0, 2, 6, 9)",V7,C,F#,G,14.25,4.0
115,A,D,2,c,"(0, 2, 6, 9)",V7,C,F#,G,14.375,4.0
116,A,D,3,c,"(0, 2, 6, 9)",V7,C,F#,G,14.5,4.0
117,A,D,3,c,"(0, 2, 6, 9)",V7,C,F#,G,14.625,4.0
118,A,D,3,c,"(0, 2, 6, 9)",V7,C,F#,G,14.75,4.0
119,A,D,3,c,"(0, 2, 6, 9)",V7,C,F#,G,14.875,4.0
120,D,G,0,c,"(2, 7, 11)",V,G,B,c,15.0,4.0
121,D,G,1,c,"(2, 7, 11)",V,G,B,c,15.125,4.0
122,D,G,2,c,"(2, 7, 11)",V,G,B,c,15.25,4.0
123,D,G,2,c,"(2, 7, 11)",V,G,B,c,15.375,4.0
124,D,G,3,c,"(2, 7, 11)",V,G,B,c,15.5,4.0
125,D,G,3,c,"(2, 7, 11)",V,G,B,c,15.625,4.0
126,D,G,3,c,"(2, 7, 11)",V,G,B,c,15.75,4.0
127,D,G,3,c,"(2, 7, 11)",V,G,B,c,15.875,4.0
128,G,C,0,c,"(0, 3, 7)",i,C,E-,c,16.0,5.0
129,G,C,1,c,"(0, 3, 7)",i,C,E-,c,16.125,5.0
130,G,C,2,c,"(0, 3, 7)",i,C,E-,c,16.25,5.0
131,G,C,2,c,"(0, 3, 7)",i,C,E-,c,16.375,5.0
132,G,C,3,c,"(0, 3, 7)",i,C,E-,c,16.5,5.0
133,G,C,3,c,"(0, 3, 7)",i,C,E-,c,16.625,5.0
134,G,C,3,c,"(0, 3, 7)",i,C,E-,c,16.75,5.0
135,G,C,3,c,"(0, 3, 7)",i,C,E-,c,16.875,5.0
136,A-,C,4,c,"(0, 3, 7)",VI,A-,E-,c,17.0,5.0
137,A-,C,4,c,"(0, 3, 8)",VI,A-,E-,c,17.125,5.0
138,A-,C,4,c,"(0, 3, 8)",VI,A-,E-,c,17.25,5.0
139,A-,C,4,c,"(0, 3, 8)",VI,A-,E-,c,17.375,5.0
140,A-,C,3,c,"(0, 3, 8)",VI,A-,E-,c,17.5,5.0
141,A-,C,3,c,"(0, 3, 8)",VI,A-,E-,c,17.625,5.0
142,A-,C,3,c,"(0, 3, 8)",VI,A-,E-,c,17.75,5.0
143,A-,C,3,c,"(0, 3, 8)",VI,A-,E-,c,17.875,5.0
144,F,B,0,c,"(2, 5, 8, 11)",viio7,A-,D,c,18.0,5.0
145,F,B,1,c,"(2, 5, 8, 11)",viio7,A-,D,c,18.125,5.0
146,F,B,2,c,"(2, 5, 8, 11)",viio7,A-,D,c,18.25,5.0
147,F,B,2,c,"(2, 5, 8, 11)",viio7,A-,D,c,18.375,5.0
148,F,B,3,c,"(2, 5, 8, 11)",viio7,A-,D,c,18.5,5.0
149,F,B,3,c,"(2, 5, 8, 11)",viio7,A-,D,c,18.625,5.0
150,F,B,3,c,"(2, 5, 8, 11)",viio7,A-,D,c,18.75,5.0
151,F,B,3,c,"(2, 5, 8, 11)",viio7,A-,D,c,18.875,5.0
152,G,B-,0,c,"(2, 7, 10)",iii,G,D,c,19.0,5.0
153,G,B-,1,c,"(2, 7, 10)",iii,G,D,c,19.125,5.0
154,G,B-,2,c,"(2, 7, 10)",iii,G,D,c,19.25,5.0
155,G,B-,2,c,"(2, 7, 10)",iii,G,D,c,19.375,5.0
156,G,B-,3,c,"(2, 7, 10)",iii,G,D,c,19.5,5.0
157,G,B-,3,c,"(2, 7, 10)",iii,G,D,c,19.625,5.0
158,G,B-,3,c,"(2, 7, 10)",iii,G,D,c,19.75,5.0
159,G,B-,3,c,"(2, 7, 10)",iii,G,D,c,19.875,5.0
160,E,A,0,c,"(0, 4, 7, 9)",i,G,C,c,20.0,6.0
161,E,A,1,c,"(0, 4, 7, 9)",i,G,C,c,20.125,6.0
162,E,A,2,c,"(0, 4, 7, 9)",i,G,C,c,20.25,6.0
163,E,A,2,c,"(0, 4, 7, 9)",i,G,C,c,20.375,6.0
164,E,A,3,c,"(0, 4, 7, 9)",i,G,C,c,20.5,6.0
165,E,A,3,c,"(0, 4, 7, 9)",i,G,C,c,20.625,6.0
166,E,A,3,c,"(0, 4, 7, 9)",i,G,C,c,20.75,6.0
167,E,A,3,c,"(0, 4, 7, 9)",i,G,C,c,20.875,6.0
168,D,F#,0,c,"(0, 6, 8)",V7,F#,C,c,21.0,6.0
169,D,A-,1,c,"(0, 2, 6, 8)",V7,F#,C,c,21.125,6.0
170,D,A-,2,c,"(0, 2, 6, 8)",V7,F#,C,c,21.25,6.0
171,D,A-,2,c,"(0, 2, 6, 8)",V7,F#,C,c,21.375,6.0
172,D,A-,3,c,"(0, 2, 6, 8)",V7,F#,C,c,21.5,6.0
173,D,A-,3,c,"(0, 2, 6, 8)",V7,F#,C,c,21.625,6.0
174,D,A-,3,c,"(0, 2, 6, 8)",V7,F#,C,c,21.75,6.0
175,D,A-,3,c,"(0, 2, 6, 8)",V7,F#,C,c,21.875,6.0
176,D,G,0,c,"(2, 7, 11)",V,G,B,c,22.0,6.0
177,D,G,1,c,"(2, 7, 11)",V,G,B,c,22.125,6.0
178,D,G,2,c,"(2, 7, 11)",V,G,B,c,22.25,6.0
179,D,G,2,c,"(2, 7, 11)",V,G,B,c,22.375,6.0
180,D,G,3,c,"(2, 7, 11)",V,G,B,c,22.5,6.0
181,D,G,3,c,"(2, 7, 11)",V,G,B,c,22.625,6.0
182,D,G,3,c,"(2, 7, 11)",V,G,B,c,22.75,6.0
183,D,G,3,c,"(2, 7, 11)",V,G,B,c,22.875,6.0
184,B,F,0,c,"(2, 5, 7, 11)",V7,D,G,c,23.0,6.0
185,B,F,1,c,"(2, 5, 7, 11)",V7,D,G,c,23.125,6.0
186,B,F,2,c,"(2, 5, 7, 11)",V7,D,G,c,23.25,6.0
187,B,F,2,c,"(2, 5, 7, 11)",V7,D,G,c,23.375,6.0
188,B,F,3,c,"(2, 5, 7, 11)",V7,D,G,c,23.5,6.0
189,B,F,3,c,"(2, 5, 7, 11)",V7,D,G,c,23.625,6.0
190,B,F,3,c,"(2, 5, 7, 11)",V7,D,G,c,23.75,6.0
191,B,F,3,c,"(2, 5, 7, 11)",V7,D,G,c,23.875,6.0
192,C,E-,0,c,"(0, 3, 7)",i,C,G,c,24.0,7.0
193,C,E-,1,c,"(0, 3, 7)",i,C,G,c,24.125,7.0
194,C,E-,2,c,"(0, 3, 7)",i,C,G,c,24.25,7.0
195,C,E-,2,c,"(0, 3, 7)",i,C,G,c,24.375,7.0
196,C,E-,3,c,"(0, 3, 7)",i,C,G,c,24.5,7.0
197,C,E-,3,c,"(0, 3, 7)",i,C,G,c,24.625,7.0
198,C,E-,3,c,"(0, 3, 7)",i,C,G,c,24.75,7.0
199,C,E-,3,c,"(0, 3, 7)",i,C,G,c,24.875,7.0
200,C,F,0,c,"(0, 5, 8)",iv,F,A-,c,25.0,7.0
201,C,F,1,c,"(0, 5, 8)",iv,F,A-,c,25.125,7.0
202,C,F,2,c,"(0, 5, 8)",iv,F,A-,c,25.25,7.0
203,C,F,2,c,"(0, 5, 8)",iv,F,A-,c,25.375,7.0
204,C,F,3,c,"(0, 5, 8)",iv,F,A-,c,25.5,7.0
205,C,F,3,c,"(0, 5, 8)",iv,F,A-,c,25.625,7.0
206,C,F,3,c,"(0, 5, 8)",iv,F,A-,c,25.75,7.0
207,C,F,3,c,"(0, 5, 8)",iv,F,A-,c,25.875,7.0
208,G,B,0,c,"(2, 7, 11)",V,G,D,c,26.0,7.0
209,G,B,1,c,"(2, 7, 11)",V,G,D,c,26.125,7.0
210,G,B,2,c,"(2, 7, 11)",V,G,D,c,26.25,7.0
211,G,B,2,c,"(2, 7, 11)",V,G,D,c,26.375,7.0
212,G,B,3,c,"(2, 7, 11)",V,G,D,c,26.5,7.0
213,G,B,3,c,"(2, 7, 11)",V,G,D,c,26.625,7.0
214,F,B,3,c,"(2, 5, 7, 11)",V7,G,D,c,26.75,7.0
215,F,B,3,c,"(2, 5, 7, 11)",V7,G,D,c,26.875,7.0
216,G,C,0,c,"(0, 3, 7)",i,C,E-,c,27.0,7.0
217,G,C,1,c,"(0, 3, 7)",i,C,E-,c,27.125,7.0
218,G,C,2,c,"(0, 3, 7)",i,C,E-,c,27.25,7.0
219,G,C,2,c,"(0, 3, 7)",i,C,E-,c,27.375,7.0
220,G,C,3,c,"(0, 3, 7)",i,C,E-,c,27.5,7.0
221,G,C,3,c,"(0, 3, 7)",i,C,E-,c,27.625,7.0
222,G,C,3,c,"(0, 3, 7)",i,C,E-,c,27.75,7.0
223,G,C,3,c,"(0, 3, 7)",i,C,E-,c,27.875,7.0
224,E-,A-,0,c,"(0, 3, 8)",VI,A-,C,c,28.0,8.0
225,E-,A-,1,c,"(0, 3, 8)",VI,A-,C,c,28.125,8.0
226,E-,A-,2,c,"(0, 3, 8)",VI,A-,C,c,28.25,8.0
227,E-,A-,2,c,"(0, 3, 8)",VI,A-,C,c,28.375,8.0
228,E-,A-,3,c,"(0, 3, 8)",VI,A-,C,c,28.5,8.0
229,E-,A-,3,c,"(0, 3, 8)",VI,A-,C,c,28.625,8.0
230,E-,A-,3,c,"(0, 3, 8)",VI,A-,C,c,28.75,8.0
231,E-,A-,3,c,"(0, 3, 8)",VI,A-,C,c,28.875,8.0
232,A-,D-,0,c,"(1, 5, 8)",N,D-,F,c,29.0,8.0
233,A-,D-,1,c,"(1, 5, 8)",N,D-,F,c,29.125,8.0
234,A-,D-,2,c,"(1, 5, 8)",N,D-,F,c,29.25,8.0
235,A-,D-,2,c,"(1, 5, 8)",N,D-,F,c,29.375,8.0
236,A-,D-,3,c,"(1, 5, 8)",N,D-,F,c,29.5,8.0
237,A-,D-,3,c,"(1, 5, 8)",N,D-,F,c,29.625,8.0
238,A-,D-,3,c,"(1, 5, 8)",N,D-,F,c,29.75,8.0
239,A-,D-,3,c,"(1, 5, 8)",N,D-,F,c,29.875,8.0
240,D,G,0,c,"(2, 5, 7, 11)",V7,F,B,c,30.0,8.0
241,D,G,1,c,"(2, 5, 7, 11)",V7,F,B,c,30.125,8.0
242,D,G,2,c,"(2, 5, 7, 11)",V7,F,B,c,30.25,8.0
243,D,G,2,c,"(2, 5, 7, 11)",V7,F,B,c,30.375,8.0
244,D,G,3,c,"(2, 5, 7, 11)",V7,F,B,c,30.5,8.0
245,D,G,3,c,"(2, 5, 7, 11)",V7,F,B,c,30.625,8.0
246,D,G,3,c,"(2, 5, 7, 11)",V7,F,B,c,30.75,8.0
247,D,G,3,c,"(2, 5, 7, 11)",V7,F,B,c,30.875,8.0
248,G,C,0,c,"(0, 3, 7)",i,C,E-,c,31.0,8.0
249,G,C,1,c,"(0, 3, 7)",i,C,E-,c,31.125,8.0
250,G,C,2,c,"(0, 3, 7)",i,C,E-,c,31.25,8.0
251,G,C,2,c,"(0, 3, 7)",i,C,E-,c,31.375,8.0
252,G,C,3,c,"(0, 3, 7)",i,C,E-,c,31.5,8.0
253,G,C,3,c,"(0, 3, 7)",i,C,E-,c,31.625,8.0
254,G,C,3,c,"(0, 3, 7)",i,C,E-,c,31.75,8.0
255,G,C,3,c,"(0, 3, 7)",i,C,E-,c,31.875,8.0
256,G,C,0,c,"(0, 3, 7)",i,C,E-,c,32.0,9.0
257,G,C,1,c,"(0, 3, 7)",i,C,E-,c,32.125,9.0
258,G,C,2,c,"(0, 3, 7)",i,C,E-,c,32.25,9.0
259,G,C,2,c,"(0, 3, 7)",i,C,E-,c,32.375,9.0
260,G,C,3,c,"(0, 3, 7)",i,C,E-,c,32.5,9.0
261,G,C,3,c,"(0, 3, 7)",i,C,E-,c,32.625,9.0
262,G,C,3,c,"(0, 3, 7)",i,C,E-,c,32.75,9.0
263,G,C,3,c,"(0, 3, 7)",i,C,E-,c,32.875,9.0
264,A-,C,0,c,"(0, 3, 7)",VI,A-,E-,c,33.0,9.0
265,A-,C,1,c,"(0, 3, 8)",VI,A-,E-,c,33.125,9.0
266,A-,C,2,c,"(0, 3, 8)",VI,A-,E-,c,33.25,9.0
267,A-,C,2,c,"(0, 3, 8)",VI,A-,E-,c,33.375,9.0
268,A-,C,3,c,"(0, 3, 8)",VI,A-,E-,c,33.5,9.0
269,A-,C,3,c,"(0, 3, 8)",VI,A-,E-,c,33.625,9.0
270,A-,C,3,c,"(0, 3, 8)",VI,A-,E-,c,33.75,9.0
271,A-,C,3,c,"(0, 3, 8)",VI,A-,E-,c,33.875,9.0
272,F,B,0,c,"(2, 5, 8, 11)",viio7,A-,D,c,34.0,9.0
273,F,B,1,c,"(2, 5, 8, 11)",viio7,A-,D,c,34.125,9.0
274,F,B,2,c,"(2, 5, 8, 11)",viio7,A-,D,c,34.25,9.0
275,F,B,2,c,"(2, 5, 8, 11)",viio7,A-,D,c,34.375,9.0
276,F,B,3,c,"(2, 5, 8, 11)",viio7,A-,D,c,34.5,9.0
277,F,B,3,c,"(2, 5, 8, 11)",viio7,A-,D,c,34.625,9.0
278,F,B,3,c,"(2, 5, 8, 11)",viio7,A-,D,c,34.75,9.0
279,F,B,3,c,"(2, 5, 8, 11)",viio7,A-,D,c,34.875,9.0
280,G,B,0,c,"(2, 7, 10)",iii,G,D,c,35.0,9.0
281,G,B,1,c,"(2, 7, 10)",iii,G,D,c,35.125,9.0
282,G,B,2,c,"(2, 7, 10)",iii,G,D,c,35.25,9.0
283,G,B,2,c,"(2, 7, 10)",iii,G,D,c,35.375,9.0
284,G,B,3,c,"(2, 7, 10)",iii,G,D,c,35.5,9.0
285,G,B-,3,c,"(2, 7, 10)",iii,G,D,c,35.625,9.0
286,G,B,3,c,"(2, 7, 10)",iii,G,D,c,35.75,9.0
287,G,B,3,c,"(2, 7, 10)",iii,G,D,c,35.875,9.0
288,E,A,0,c,"(0, 4, 7, 9)",i,G,C,c,36.0,10.0
289,E,A,1,c,"(0, 4, 7, 9)",i,G,C,c,36.125,10.0
290,E,A,2,c,"(0, 4, 7, 9)",i,G,C,c,36.25,10.0
291,E,A,2,c,"(0, 4, 7, 9)",i,G,C,c,36.375,10.0
292,E,A,3,c,"(0, 4, 7, 9)",i,G,C,c,36.5,10.0
293,E,A,3,c,"(0, 4, 7, 9)",i,G,C,c,36.625,10.0
294,E,A,3,c,"(0, 4, 7, 9)",i,G,C,c,36.75,10.0
295,E,A,3,c,"(0, 4, 7, 9)",i,G,C,c,36.875,10.0
296,D,F#,0,c,"(0, 6, 8)",V7,F#,C,c,37.0,10.0
297,D,A-,1,c,"(0, 2, 6, 8)",V7,F#,C,c,37.125,10.0
298,D,A-,2,c,"(0, 2, 6, 8)",V7,F#,C,c,37.25,10.0
299,D,A-,2,c,"(0, 2, 6, 8)",V7,F#,C,c,37.375,10.0
300,D,F#,3,c,"(0, 2, 6, 8)",V7,F#,C,c,37.5,10.0
301,D,A-,3,c,"(0, 2, 6, 8)",V7,F#,C,c,37.625,10.0
302,D,F#,3,c,"(0, 2, 6, 8)",V7,F#,C,c,37.75,10.0
303,D,F#,3,c,"(0, 2, 6, 8)",V7,F#,C,c,37.875,10.0
304,D,G,0,c,"(2, 7, 11)",V,G,B,c,38.0,10.0
305,D,G,1,c,"(2, 7, 11)",V,G,B,c,38.125,10.0
306,D,G,2,c,"(2, 7, 11)",V,G,B,c,38.25,10.0
307,D,G,2,c,"(2, 7, 11)",V,G,B,c,38.375,10.0
308,D,G,3,c,"(2, 7, 11)",V,G,B,c,38.5,10.0
309,D,G,3,c,"(2, 7, 11)",V,G,B,c,38.625,10.0
310,D,G,3,c,"(2, 7, 11)",V,G,B,c,38.75,10.0
311,D,G,3,c,"(2, 7, 11)",V,G,B,c,38.875,10.0
312,B,F,0,c,"(2, 5, 7, 11)",V7,D,G,c,39.0,10.0
313,B,F,1,c,"(2, 5, 7, 11)",V7,D,G,c,39.125,10.0
314,B,F,2,c,"(2, 5, 7, 11)",V7,D,G,c,39.25,10.0
315,B,F,2,c,"(2, 5, 7, 11)",V7,D,G,c,39.375,10.0
316,B,F,3,c,"(2, 5, 7, 11)",V7,D,G,c,39.5,10.0
317,B,F,3,c,"(2, 5, 7, 11)",V7,D,G,c,39.625,10.0
318,B,F,3,c,"(2, 5, 7, 11)",V7,D,G,c,39.75,10.0
319,B,F,3,c,"(2, 5, 7, 11)",V7,D,G,c,39.875,10.0
320,C,E-,0,c,"(0, 3, 7)",i,C,G,c,40.0,11.0
321,C,E-,1,c,"(0, 3, 7)",i,C,G,c,40.125,11.0
322,C,E-,2,c,"(0, 3, 7)",i,C,G,c,40.25,11.0
323,C,E-,2,c,"(0, 3, 7)",i,C,G,c,40.375,11.0
324,C,E-,3,c,"(0, 3, 7)",i,C,G,c,40.5,11.0
325,C,E-,3,c,"(0, 3, 7)",i,C,G,c,40.625,11.0
326,C,E-,3,c,"(0, 3, 7)",i,C,G,c,40.75,11.0
327,C,E-,3,c,"(0, 3, 7)",i,C,G,c,40.875,11.0
328,C,F,0,c,"(0, 5, 8)",iv,F,A-,c,41.0,11.0
329,C,F,1,c,"(0, 5, 8)",iv,F,A-,c,41.125,11.0
330,C,F,2,c,"(0, 5, 8)",iv,F,A-,c,41.25,11.0
331,C,F,2,c,"(0, 5, 8)",iv,F,A-,c,41.375,11.0
332,C,F,3,c,"(0, 5, 8)",iv,F,A-,c,41.5,11.0
333,C,F,3,c,"(0, 5, 8)",iv,F,A-,c,41.625,11.0
334,C,F,3,c,"(0, 5, 8)",iv,F,A-,c,41.75,11.0
335,C,F,3,c,"(0, 5, 8)",iv,F,A-,c,41.875,11.0
336,G,B,0,c,"(2, 7, 11)",V,G,D,c,42.0,11.0
337,G,B,1,c,"(2, 7, 11)",V,G,D,c,42.125,11.0
338,G,B,2,c,"(2, 7, 11)",V,G,D,c,42.25,11.0
339,G,B,2,c,"(2, 7, 11)",V,G,D,c,42.375,11.0
340,G,B,3,c,"(2, 7, 11)",V,G,D,c,42.5,11.0
341,G,B,3,c,"(2, 7, 11)",V,G,D,c,42.625,11.0
342,F,B,3,c,"(2, 5, 7, 11)",V7,G,D,c,42.75,11.0
343,F,B,3,c,"(2, 5, 7, 11)",V7,G,D,c,42.875,11.0
344,G,C,0,c,"(0, 3, 7)",i,C,E-,c,43.0,11.0
345,G,C,1,c,"(0, 3, 7)",i,C,E-,c,43.125,11.0
346,G,C,2,c,"(0, 3, 7)",i,C,E-,c,43.25,11.0
